source,SNVAng
demandMatrix-abilene-zhang-5min-20040305-2135.txt,124.978888
demandMatrix-abilene-zhang-5min-20040305-2140.txt,134.26677999999998
demandMatrix-abilene-zhang-5min-20040305-2145.txt,142.2182
demandMatrix-abilene-zhang-5min-20040305-2150.txt,154.811465
demandMatrix-abilene-zhang-5min-20040305-2155.txt,136.479868
demandMatrix-abilene-zhang-5min-20040305-2200.txt,151.175277
demandMatrix-abilene-zhang-5min-20040305-2205.txt,149.58726600000003
demandMatrix-abilene-zhang-5min-20040305-2210.txt,161.024575
demandMatrix-abilene-zhang-5min-20040305-2215.txt,160.549153
demandMatrix-abilene-zhang-5min-20040305-2220.txt,154.74803000000003
demandMatrix-abilene-zhang-5min-20040305-2225.txt,152.542844
demandMatrix-abilene-zhang-5min-20040305-2230.txt,157.11877399999997
demandMatrix-abilene-zhang-5min-20040305-2235.txt,155.606248
demandMatrix-abilene-zhang-5min-20040305-2240.txt,144.39830200000003
demandMatrix-abilene-zhang-5min-20040305-2245.txt,132.06864299999998
demandMatrix-abilene-zhang-5min-20040305-2250.txt,138.784307
demandMatrix-abilene-zhang-5min-20040305-2255.txt,131.725673
demandMatrix-abilene-zhang-5min-20040305-2300.txt,128.106428
demandMatrix-abilene-zhang-5min-20040305-2305.txt,129.18874399999999
demandMatrix-abilene-zhang-5min-20040305-2310.txt,136.916381
demandMatrix-abilene-zhang-5min-20040305-2315.txt,143.83354400000002
demandMatrix-abilene-zhang-5min-20040305-2320.txt,145.709429
demandMatrix-abilene-zhang-5min-20040305-2325.txt,145.69495799999999
demandMatrix-abilene-zhang-5min-20040305-2330.txt,145.950846
demandMatrix-abilene-zhang-5min-20040305-2335.txt,149.725761
demandMatrix-abilene-zhang-5min-20040305-2340.txt,143.283777
demandMatrix-abilene-zhang-5min-20040305-2345.txt,143.034942
demandMatrix-abilene-zhang-5min-20040305-2350.txt,152.982079
demandMatrix-abilene-zhang-5min-20040305-2355.txt,148.65857799999998
demandMatrix-abilene-zhang-5min-20040306-0000.txt,149.481206
demandMatrix-abilene-zhang-5min-20040306-0005.txt,146.761915
demandMatrix-abilene-zhang-5min-20040306-0010.txt,138.238347
demandMatrix-abilene-zhang-5min-20040306-0015.txt,140.68246699999997
demandMatrix-abilene-zhang-5min-20040306-0020.txt,139.92229199999997
demandMatrix-abilene-zhang-5min-20040306-0025.txt,131.52911
demandMatrix-abilene-zhang-5min-20040306-0030.txt,127.31159699999999
demandMatrix-abilene-zhang-5min-20040306-0035.txt,132.94460500000002
demandMatrix-abilene-zhang-5min-20040306-0040.txt,121.612373
demandMatrix-abilene-zhang-5min-20040306-0045.txt,116.57963
demandMatrix-abilene-zhang-5min-20040306-0050.txt,120.895502
demandMatrix-abilene-zhang-5min-20040306-0055.txt,110.265868
demandMatrix-abilene-zhang-5min-20040306-0100.txt,109.07056200000001
demandMatrix-abilene-zhang-5min-20040306-0105.txt,122.869631
demandMatrix-abilene-zhang-5min-20040306-0110.txt,117.69242799999999
demandMatrix-abilene-zhang-5min-20040306-0115.txt,118.65661099999998
demandMatrix-abilene-zhang-5min-20040306-0120.txt,113.05705599999999
demandMatrix-abilene-zhang-5min-20040306-0125.txt,111.11828899999999
demandMatrix-abilene-zhang-5min-20040306-0130.txt,102.37139499999999
demandMatrix-abilene-zhang-5min-20040306-0135.txt,109.058188
demandMatrix-abilene-zhang-5min-20040306-0140.txt,106.58665500000001
demandMatrix-abilene-zhang-5min-20040306-0145.txt,123.907853
demandMatrix-abilene-zhang-5min-20040306-0150.txt,120.982418
demandMatrix-abilene-zhang-5min-20040306-0155.txt,100.16808400000001
demandMatrix-abilene-zhang-5min-20040306-0200.txt,102.984182
demandMatrix-abilene-zhang-5min-20040306-0205.txt,102.52962099999999
demandMatrix-abilene-zhang-5min-20040306-0210.txt,100.91069500000002
demandMatrix-abilene-zhang-5min-20040306-0215.txt,94.637362
demandMatrix-abilene-zhang-5min-20040306-0220.txt,103.523991
demandMatrix-abilene-zhang-5min-20040306-0225.txt,98.072969
demandMatrix-abilene-zhang-5min-20040306-0230.txt,106.14671699999998
demandMatrix-abilene-zhang-5min-20040306-0235.txt,116.154117
demandMatrix-abilene-zhang-5min-20040306-0240.txt,133.56730599999997
demandMatrix-abilene-zhang-5min-20040306-0245.txt,109.99960999999999
demandMatrix-abilene-zhang-5min-20040306-0250.txt,115.026292
demandMatrix-abilene-zhang-5min-20040306-0255.txt,110.346208
demandMatrix-abilene-zhang-5min-20040306-0300.txt,98.76686299999999
demandMatrix-abilene-zhang-5min-20040306-0305.txt,92.582661
demandMatrix-abilene-zhang-5min-20040306-0310.txt,100.415231
demandMatrix-abilene-zhang-5min-20040306-0315.txt,96.573484
demandMatrix-abilene-zhang-5min-20040306-0320.txt,99.76410500000001
demandMatrix-abilene-zhang-5min-20040306-0325.txt,96.937412
demandMatrix-abilene-zhang-5min-20040306-0330.txt,101.66909899999999
demandMatrix-abilene-zhang-5min-20040306-0335.txt,93.319988
demandMatrix-abilene-zhang-5min-20040306-0340.txt,105.388381
demandMatrix-abilene-zhang-5min-20040306-0345.txt,103.481083
demandMatrix-abilene-zhang-5min-20040306-0350.txt,115.188575
demandMatrix-abilene-zhang-5min-20040306-0355.txt,107.262319
demandMatrix-abilene-zhang-5min-20040306-0400.txt,109.012731
demandMatrix-abilene-zhang-5min-20040306-0405.txt,107.873066
demandMatrix-abilene-zhang-5min-20040306-0410.txt,100.66842699999998
demandMatrix-abilene-zhang-5min-20040306-0415.txt,97.467859
demandMatrix-abilene-zhang-5min-20040306-0420.txt,94.079254
demandMatrix-abilene-zhang-5min-20040306-0425.txt,87.36383599999999
demandMatrix-abilene-zhang-5min-20040306-0430.txt,94.731597
demandMatrix-abilene-zhang-5min-20040306-0435.txt,99.455937
demandMatrix-abilene-zhang-5min-20040306-0440.txt,100.317526
demandMatrix-abilene-zhang-5min-20040306-0445.txt,95.07694
demandMatrix-abilene-zhang-5min-20040306-0450.txt,109.119872
demandMatrix-abilene-zhang-5min-20040306-0455.txt,99.680835
demandMatrix-abilene-zhang-5min-20040306-0500.txt,100.570264
demandMatrix-abilene-zhang-5min-20040306-0505.txt,101.630172
demandMatrix-abilene-zhang-5min-20040306-0510.txt,101.167262
demandMatrix-abilene-zhang-5min-20040306-0515.txt,96.09281100000001
demandMatrix-abilene-zhang-5min-20040306-0520.txt,97.34501200000001
demandMatrix-abilene-zhang-5min-20040306-0525.txt,101.327331
demandMatrix-abilene-zhang-5min-20040306-0530.txt,108.53684799999999
demandMatrix-abilene-zhang-5min-20040306-0535.txt,104.052074
demandMatrix-abilene-zhang-5min-20040306-0540.txt,102.360545
demandMatrix-abilene-zhang-5min-20040306-0545.txt,102.07867200000001
demandMatrix-abilene-zhang-5min-20040306-0550.txt,109.508472
demandMatrix-abilene-zhang-5min-20040306-0555.txt,103.573671
demandMatrix-abilene-zhang-5min-20040306-0600.txt,107.696988
demandMatrix-abilene-zhang-5min-20040306-0605.txt,110.823623
demandMatrix-abilene-zhang-5min-20040306-0610.txt,112.41909999999999
demandMatrix-abilene-zhang-5min-20040306-0615.txt,105.535555
demandMatrix-abilene-zhang-5min-20040306-0620.txt,101.64514300000002
demandMatrix-abilene-zhang-5min-20040306-0625.txt,92.235681
demandMatrix-abilene-zhang-5min-20040306-0630.txt,102.90387
demandMatrix-abilene-zhang-5min-20040306-0635.txt,109.093757
demandMatrix-abilene-zhang-5min-20040306-0640.txt,116.55848499999999
demandMatrix-abilene-zhang-5min-20040306-0645.txt,122.039275
demandMatrix-abilene-zhang-5min-20040306-0650.txt,106.20833499999999
demandMatrix-abilene-zhang-5min-20040306-0655.txt,101.17622400000002
demandMatrix-abilene-zhang-5min-20040306-0700.txt,102.81792
demandMatrix-abilene-zhang-5min-20040306-0705.txt,109.760427
demandMatrix-abilene-zhang-5min-20040306-0710.txt,104.29510900000001
demandMatrix-abilene-zhang-5min-20040306-0715.txt,105.84673599999999
demandMatrix-abilene-zhang-5min-20040306-0720.txt,96.798459
demandMatrix-abilene-zhang-5min-20040306-0725.txt,99.237875
demandMatrix-abilene-zhang-5min-20040306-0730.txt,114.02329699999999
demandMatrix-abilene-zhang-5min-20040306-0735.txt,108.880258
demandMatrix-abilene-zhang-5min-20040306-0740.txt,110.52732300000001
demandMatrix-abilene-zhang-5min-20040306-0745.txt,119.904872
demandMatrix-abilene-zhang-5min-20040306-0750.txt,126.698339
demandMatrix-abilene-zhang-5min-20040306-0755.txt,117.87587699999999
demandMatrix-abilene-zhang-5min-20040306-0800.txt,121.214294
demandMatrix-abilene-zhang-5min-20040306-0805.txt,117.210966
demandMatrix-abilene-zhang-5min-20040306-0810.txt,118.48844700000001
demandMatrix-abilene-zhang-5min-20040306-0815.txt,124.62836100000001
demandMatrix-abilene-zhang-5min-20040306-0820.txt,128.965371
demandMatrix-abilene-zhang-5min-20040306-0825.txt,119.96831200000001
demandMatrix-abilene-zhang-5min-20040306-0830.txt,118.04417299999999
demandMatrix-abilene-zhang-5min-20040306-0835.txt,128.588561
demandMatrix-abilene-zhang-5min-20040306-0840.txt,111.53097599999998
demandMatrix-abilene-zhang-5min-20040306-0845.txt,115.892939
demandMatrix-abilene-zhang-5min-20040306-0850.txt,134.09171999999998
demandMatrix-abilene-zhang-5min-20040306-0855.txt,125.36204599999999
demandMatrix-abilene-zhang-5min-20040306-0900.txt,125.442978
demandMatrix-abilene-zhang-5min-20040306-0905.txt,109.35723
demandMatrix-abilene-zhang-5min-20040306-0910.txt,103.84963499999999
demandMatrix-abilene-zhang-5min-20040306-0915.txt,111.72452000000001
demandMatrix-abilene-zhang-5min-20040306-0920.txt,105.91139
demandMatrix-abilene-zhang-5min-20040306-0925.txt,111.683364
demandMatrix-abilene-zhang-5min-20040306-0930.txt,111.05309999999999
demandMatrix-abilene-zhang-5min-20040306-0935.txt,110.99152000000001
demandMatrix-abilene-zhang-5min-20040306-0940.txt,109.78621799999999
demandMatrix-abilene-zhang-5min-20040306-0945.txt,110.749503
demandMatrix-abilene-zhang-5min-20040306-0950.txt,120.539475
demandMatrix-abilene-zhang-5min-20040306-0955.txt,106.91142899999998
demandMatrix-abilene-zhang-5min-20040306-1000.txt,104.26447999999999
demandMatrix-abilene-zhang-5min-20040306-1005.txt,107.850063
demandMatrix-abilene-zhang-5min-20040306-1010.txt,105.454075
demandMatrix-abilene-zhang-5min-20040306-1015.txt,104.30012
demandMatrix-abilene-zhang-5min-20040306-1020.txt,106.77784
demandMatrix-abilene-zhang-5min-20040306-1025.txt,103.783544
demandMatrix-abilene-zhang-5min-20040306-1030.txt,123.535053
demandMatrix-abilene-zhang-5min-20040306-1035.txt,119.75747999999999
demandMatrix-abilene-zhang-5min-20040306-1040.txt,112.50516700000001
demandMatrix-abilene-zhang-5min-20040306-1045.txt,111.403027
demandMatrix-abilene-zhang-5min-20040306-1050.txt,126.61295100000001
demandMatrix-abilene-zhang-5min-20040306-1055.txt,115.42687099999999
demandMatrix-abilene-zhang-5min-20040306-1100.txt,106.234871
demandMatrix-abilene-zhang-5min-20040306-1105.txt,105.30516000000001
demandMatrix-abilene-zhang-5min-20040306-1110.txt,114.563595
demandMatrix-abilene-zhang-5min-20040306-1115.txt,117.326987
demandMatrix-abilene-zhang-5min-20040306-1120.txt,111.205011
demandMatrix-abilene-zhang-5min-20040306-1125.txt,108.676688
demandMatrix-abilene-zhang-5min-20040306-1130.txt,103.72767499999999
demandMatrix-abilene-zhang-5min-20040306-1135.txt,106.599606
demandMatrix-abilene-zhang-5min-20040306-1140.txt,99.53283900000001
demandMatrix-abilene-zhang-5min-20040306-1145.txt,100.243464
demandMatrix-abilene-zhang-5min-20040306-1150.txt,117.90344800000001
demandMatrix-abilene-zhang-5min-20040306-1155.txt,105.449779
demandMatrix-abilene-zhang-5min-20040306-1200.txt,110.32899900000001
demandMatrix-abilene-zhang-5min-20040306-1205.txt,100.317691
demandMatrix-abilene-zhang-5min-20040306-1210.txt,90.93654000000001
demandMatrix-abilene-zhang-5min-20040306-1215.txt,103.213534
demandMatrix-abilene-zhang-5min-20040306-1220.txt,101.658527
demandMatrix-abilene-zhang-5min-20040306-1225.txt,101.785829
demandMatrix-abilene-zhang-5min-20040306-1230.txt,114.482708
demandMatrix-abilene-zhang-5min-20040306-1235.txt,113.730187
demandMatrix-abilene-zhang-5min-20040306-1240.txt,111.117475
demandMatrix-abilene-zhang-5min-20040306-1245.txt,105.014697
demandMatrix-abilene-zhang-5min-20040306-1250.txt,111.957831
demandMatrix-abilene-zhang-5min-20040306-1255.txt,92.603783
demandMatrix-abilene-zhang-5min-20040306-1300.txt,92.181033
demandMatrix-abilene-zhang-5min-20040306-1305.txt,90.90066700000001
demandMatrix-abilene-zhang-5min-20040306-1310.txt,93.50433399999999
demandMatrix-abilene-zhang-5min-20040306-1315.txt,97.351993
demandMatrix-abilene-zhang-5min-20040306-1320.txt,102.681725
demandMatrix-abilene-zhang-5min-20040306-1325.txt,100.44396099999999
demandMatrix-abilene-zhang-5min-20040306-1330.txt,110.105382
demandMatrix-abilene-zhang-5min-20040306-1335.txt,100.958538
demandMatrix-abilene-zhang-5min-20040306-1340.txt,101.441485
demandMatrix-abilene-zhang-5min-20040306-1345.txt,104.275499
demandMatrix-abilene-zhang-5min-20040306-1350.txt,109.72396
demandMatrix-abilene-zhang-5min-20040306-1355.txt,98.232011
demandMatrix-abilene-zhang-5min-20040306-1400.txt,104.955864
demandMatrix-abilene-zhang-5min-20040306-1405.txt,103.092129
demandMatrix-abilene-zhang-5min-20040306-1410.txt,101.970352
demandMatrix-abilene-zhang-5min-20040306-1415.txt,89.864874
demandMatrix-abilene-zhang-5min-20040306-1420.txt,92.094005
demandMatrix-abilene-zhang-5min-20040306-1425.txt,95.85536500000002
demandMatrix-abilene-zhang-5min-20040306-1430.txt,102.275154
demandMatrix-abilene-zhang-5min-20040306-1435.txt,103.754915
demandMatrix-abilene-zhang-5min-20040306-1440.txt,106.415816
demandMatrix-abilene-zhang-5min-20040306-1445.txt,106.96346900000002
demandMatrix-abilene-zhang-5min-20040306-1450.txt,143.432526
demandMatrix-abilene-zhang-5min-20040306-1455.txt,130.472661
demandMatrix-abilene-zhang-5min-20040306-1500.txt,103.436732
demandMatrix-abilene-zhang-5min-20040306-1505.txt,102.932115
demandMatrix-abilene-zhang-5min-20040306-1510.txt,101.364045
demandMatrix-abilene-zhang-5min-20040306-1515.txt,105.36416399999999
demandMatrix-abilene-zhang-5min-20040306-1520.txt,106.415963
demandMatrix-abilene-zhang-5min-20040306-1525.txt,105.49317099999999
demandMatrix-abilene-zhang-5min-20040306-1530.txt,111.649528
demandMatrix-abilene-zhang-5min-20040306-1535.txt,118.40526
demandMatrix-abilene-zhang-5min-20040306-1540.txt,116.450261
demandMatrix-abilene-zhang-5min-20040306-1545.txt,123.005467
demandMatrix-abilene-zhang-5min-20040306-1550.txt,135.109138
demandMatrix-abilene-zhang-5min-20040306-1555.txt,127.364709
demandMatrix-abilene-zhang-5min-20040306-1600.txt,125.528691
demandMatrix-abilene-zhang-5min-20040306-1605.txt,126.82663900000001
demandMatrix-abilene-zhang-5min-20040306-1610.txt,118.77654100000001
demandMatrix-abilene-zhang-5min-20040306-1615.txt,117.31386300000001
demandMatrix-abilene-zhang-5min-20040306-1620.txt,112.801604
demandMatrix-abilene-zhang-5min-20040306-1625.txt,111.973026
demandMatrix-abilene-zhang-5min-20040306-1630.txt,113.85411900000001
demandMatrix-abilene-zhang-5min-20040306-1635.txt,109.855641
demandMatrix-abilene-zhang-5min-20040306-1640.txt,106.29886599999999
demandMatrix-abilene-zhang-5min-20040306-1645.txt,104.628739
demandMatrix-abilene-zhang-5min-20040306-1650.txt,115.073862
demandMatrix-abilene-zhang-5min-20040306-1655.txt,110.364432
demandMatrix-abilene-zhang-5min-20040306-1700.txt,115.642711
demandMatrix-abilene-zhang-5min-20040306-1705.txt,105.093526
demandMatrix-abilene-zhang-5min-20040306-1710.txt,99.18544500000002
demandMatrix-abilene-zhang-5min-20040306-1715.txt,105.74349
demandMatrix-abilene-zhang-5min-20040306-1720.txt,102.529209
demandMatrix-abilene-zhang-5min-20040306-1725.txt,111.61283700000001
demandMatrix-abilene-zhang-5min-20040306-1730.txt,125.55181199999998
demandMatrix-abilene-zhang-5min-20040306-1735.txt,108.860286
demandMatrix-abilene-zhang-5min-20040306-1740.txt,110.30642800000001
demandMatrix-abilene-zhang-5min-20040306-1745.txt,106.44487400000001
demandMatrix-abilene-zhang-5min-20040306-1750.txt,116.21354199999999
demandMatrix-abilene-zhang-5min-20040306-1755.txt,109.79695199999999
demandMatrix-abilene-zhang-5min-20040306-1800.txt,103.434642
demandMatrix-abilene-zhang-5min-20040306-1805.txt,106.53572700000001
demandMatrix-abilene-zhang-5min-20040306-1810.txt,101.578283
demandMatrix-abilene-zhang-5min-20040306-1815.txt,101.701842
demandMatrix-abilene-zhang-5min-20040306-1820.txt,102.078244
demandMatrix-abilene-zhang-5min-20040306-1825.txt,106.721817
demandMatrix-abilene-zhang-5min-20040306-1830.txt,108.54958800000001
demandMatrix-abilene-zhang-5min-20040306-1835.txt,106.022737
demandMatrix-abilene-zhang-5min-20040306-1840.txt,117.86363300000001
demandMatrix-abilene-zhang-5min-20040306-1845.txt,121.983334
demandMatrix-abilene-zhang-5min-20040306-1850.txt,120.72568899999999
demandMatrix-abilene-zhang-5min-20040306-1855.txt,114.871497
demandMatrix-abilene-zhang-5min-20040306-1900.txt,116.612158
demandMatrix-abilene-zhang-5min-20040306-1905.txt,107.741834
demandMatrix-abilene-zhang-5min-20040306-1910.txt,108.901621
demandMatrix-abilene-zhang-5min-20040306-1915.txt,108.75507400000001
demandMatrix-abilene-zhang-5min-20040306-1920.txt,117.056044
demandMatrix-abilene-zhang-5min-20040306-1925.txt,126.61089199999999
demandMatrix-abilene-zhang-5min-20040306-1930.txt,128.27584699999997
demandMatrix-abilene-zhang-5min-20040306-1935.txt,118.97451699999999
demandMatrix-abilene-zhang-5min-20040306-1940.txt,121.784043
demandMatrix-abilene-zhang-5min-20040306-1945.txt,124.310783
demandMatrix-abilene-zhang-5min-20040306-1950.txt,123.898798
demandMatrix-abilene-zhang-5min-20040306-1955.txt,116.50354200000001
demandMatrix-abilene-zhang-5min-20040306-2000.txt,124.59456899999999
demandMatrix-abilene-zhang-5min-20040306-2005.txt,118.63538100000001
demandMatrix-abilene-zhang-5min-20040306-2010.txt,116.79857299999999
demandMatrix-abilene-zhang-5min-20040306-2015.txt,119.89842
demandMatrix-abilene-zhang-5min-20040306-2020.txt,126.84929100000001
demandMatrix-abilene-zhang-5min-20040306-2025.txt,130.357885
demandMatrix-abilene-zhang-5min-20040306-2030.txt,126.60887
demandMatrix-abilene-zhang-5min-20040306-2035.txt,125.35573299999999
demandMatrix-abilene-zhang-5min-20040306-2040.txt,135.942417
demandMatrix-abilene-zhang-5min-20040306-2045.txt,139.06794100000002
demandMatrix-abilene-zhang-5min-20040306-2050.txt,139.65388099999998
demandMatrix-abilene-zhang-5min-20040306-2055.txt,126.573233
demandMatrix-abilene-zhang-5min-20040306-2100.txt,121.675542
demandMatrix-abilene-zhang-5min-20040306-2105.txt,123.324654
demandMatrix-abilene-zhang-5min-20040306-2110.txt,117.369418
demandMatrix-abilene-zhang-5min-20040306-2115.txt,122.868256
demandMatrix-abilene-zhang-5min-20040306-2120.txt,115.08727
demandMatrix-abilene-zhang-5min-20040306-2125.txt,116.32238699999999
demandMatrix-abilene-zhang-5min-20040306-2130.txt,115.67694399999999
demandMatrix-abilene-zhang-5min-20040306-2135.txt,116.960167
demandMatrix-abilene-zhang-5min-20040306-2140.txt,124.33609599999998
demandMatrix-abilene-zhang-5min-20040306-2145.txt,121.792112
demandMatrix-abilene-zhang-5min-20040306-2150.txt,139.593666
demandMatrix-abilene-zhang-5min-20040306-2155.txt,135.96562999999998
demandMatrix-abilene-zhang-5min-20040306-2200.txt,134.91574300000002
demandMatrix-abilene-zhang-5min-20040306-2205.txt,133.585893
demandMatrix-abilene-zhang-5min-20040306-2210.txt,129.919778
demandMatrix-abilene-zhang-5min-20040306-2215.txt,118.91055200000001
demandMatrix-abilene-zhang-5min-20040306-2220.txt,117.289808
demandMatrix-abilene-zhang-5min-20040306-2225.txt,124.551027
demandMatrix-abilene-zhang-5min-20040306-2230.txt,120.25403999999999
demandMatrix-abilene-zhang-5min-20040306-2235.txt,115.379743
demandMatrix-abilene-zhang-5min-20040306-2240.txt,114.72552599999999
demandMatrix-abilene-zhang-5min-20040306-2245.txt,116.981219
demandMatrix-abilene-zhang-5min-20040306-2250.txt,122.14934000000001
demandMatrix-abilene-zhang-5min-20040306-2255.txt,120.099109
demandMatrix-abilene-zhang-5min-20040306-2300.txt,111.529672
demandMatrix-abilene-zhang-5min-20040306-2305.txt,109.75596
demandMatrix-abilene-zhang-5min-20040306-2310.txt,110.88245599999999
demandMatrix-abilene-zhang-5min-20040306-2315.txt,114.779421
demandMatrix-abilene-zhang-5min-20040306-2320.txt,114.97527400000001
demandMatrix-abilene-zhang-5min-20040306-2325.txt,116.67008
demandMatrix-abilene-zhang-5min-20040306-2330.txt,123.984433
demandMatrix-abilene-zhang-5min-20040306-2335.txt,132.891826
demandMatrix-abilene-zhang-5min-20040306-2340.txt,127.76814200000001
demandMatrix-abilene-zhang-5min-20040306-2345.txt,130.64712
demandMatrix-abilene-zhang-5min-20040306-2350.txt,137.540629
demandMatrix-abilene-zhang-5min-20040306-2355.txt,116.526376
demandMatrix-abilene-zhang-5min-20040307-0000.txt,122.791974
demandMatrix-abilene-zhang-5min-20040307-0005.txt,125.234905
demandMatrix-abilene-zhang-5min-20040307-0010.txt,125.659708
demandMatrix-abilene-zhang-5min-20040307-0015.txt,119.53382400000001
demandMatrix-abilene-zhang-5min-20040307-0020.txt,120.90899
demandMatrix-abilene-zhang-5min-20040307-0025.txt,120.363007
demandMatrix-abilene-zhang-5min-20040307-0030.txt,121.804072
demandMatrix-abilene-zhang-5min-20040307-0035.txt,123.138309
demandMatrix-abilene-zhang-5min-20040307-0040.txt,116.824501
demandMatrix-abilene-zhang-5min-20040307-0045.txt,114.017658
demandMatrix-abilene-zhang-5min-20040307-0050.txt,130.21575600000003
demandMatrix-abilene-zhang-5min-20040307-0055.txt,120.44184699999998
demandMatrix-abilene-zhang-5min-20040307-0100.txt,112.87916600000001
demandMatrix-abilene-zhang-5min-20040307-0105.txt,107.48576500000001
demandMatrix-abilene-zhang-5min-20040307-0110.txt,109.735207
demandMatrix-abilene-zhang-5min-20040307-0115.txt,111.78476900000001
demandMatrix-abilene-zhang-5min-20040307-0120.txt,114.40403199999999
demandMatrix-abilene-zhang-5min-20040307-0125.txt,140.710258
demandMatrix-abilene-zhang-5min-20040307-0130.txt,136.502353
demandMatrix-abilene-zhang-5min-20040307-0135.txt,114.148462
demandMatrix-abilene-zhang-5min-20040307-0140.txt,119.383905
demandMatrix-abilene-zhang-5min-20040307-0145.txt,110.02932
demandMatrix-abilene-zhang-5min-20040307-0150.txt,115.873264
demandMatrix-abilene-zhang-5min-20040307-0155.txt,108.89458200000001
demandMatrix-abilene-zhang-5min-20040307-0200.txt,111.55268499999998
demandMatrix-abilene-zhang-5min-20040307-0205.txt,116.290373
demandMatrix-abilene-zhang-5min-20040307-0210.txt,112.960588
demandMatrix-abilene-zhang-5min-20040307-0215.txt,111.315402
demandMatrix-abilene-zhang-5min-20040307-0220.txt,111.536266
demandMatrix-abilene-zhang-5min-20040307-0225.txt,110.54685
demandMatrix-abilene-zhang-5min-20040307-0230.txt,106.678108
demandMatrix-abilene-zhang-5min-20040307-0235.txt,106.092896
demandMatrix-abilene-zhang-5min-20040307-0240.txt,115.465213
demandMatrix-abilene-zhang-5min-20040307-0245.txt,121.215411
demandMatrix-abilene-zhang-5min-20040307-0250.txt,126.77255499999998
demandMatrix-abilene-zhang-5min-20040307-0255.txt,104.43392700000001
demandMatrix-abilene-zhang-5min-20040307-0300.txt,102.513499
demandMatrix-abilene-zhang-5min-20040307-0305.txt,103.418985
demandMatrix-abilene-zhang-5min-20040307-0310.txt,101.36907
demandMatrix-abilene-zhang-5min-20040307-0315.txt,97.749896
demandMatrix-abilene-zhang-5min-20040307-0320.txt,101.98327099999999
demandMatrix-abilene-zhang-5min-20040307-0325.txt,103.880413
demandMatrix-abilene-zhang-5min-20040307-0330.txt,95.387475
demandMatrix-abilene-zhang-5min-20040307-0335.txt,102.743235
demandMatrix-abilene-zhang-5min-20040307-0340.txt,105.256819
demandMatrix-abilene-zhang-5min-20040307-0345.txt,104.076591
demandMatrix-abilene-zhang-5min-20040307-0350.txt,123.98633199999999
demandMatrix-abilene-zhang-5min-20040307-0355.txt,115.893737
demandMatrix-abilene-zhang-5min-20040307-0400.txt,121.16697
demandMatrix-abilene-zhang-5min-20040307-0405.txt,121.04933
demandMatrix-abilene-zhang-5min-20040307-0410.txt,120.610893
demandMatrix-abilene-zhang-5min-20040307-0415.txt,119.324704
demandMatrix-abilene-zhang-5min-20040307-0420.txt,120.09615899999999
demandMatrix-abilene-zhang-5min-20040307-0425.txt,118.026043
demandMatrix-abilene-zhang-5min-20040307-0430.txt,122.100976
demandMatrix-abilene-zhang-5min-20040307-0435.txt,115.219683
demandMatrix-abilene-zhang-5min-20040307-0440.txt,118.412381
demandMatrix-abilene-zhang-5min-20040307-0445.txt,116.83496000000001
demandMatrix-abilene-zhang-5min-20040307-0450.txt,132.066461
demandMatrix-abilene-zhang-5min-20040307-0455.txt,113.18913699999999
demandMatrix-abilene-zhang-5min-20040307-0500.txt,116.212016
demandMatrix-abilene-zhang-5min-20040307-0505.txt,121.562928
demandMatrix-abilene-zhang-5min-20040307-0510.txt,117.82892199999999
demandMatrix-abilene-zhang-5min-20040307-0515.txt,111.601208
demandMatrix-abilene-zhang-5min-20040307-0520.txt,102.999735
demandMatrix-abilene-zhang-5min-20040307-0525.txt,101.263122
demandMatrix-abilene-zhang-5min-20040307-0530.txt,120.117198
demandMatrix-abilene-zhang-5min-20040307-0535.txt,115.73476999999998
demandMatrix-abilene-zhang-5min-20040307-0540.txt,122.583936
demandMatrix-abilene-zhang-5min-20040307-0545.txt,119.902067
demandMatrix-abilene-zhang-5min-20040307-0550.txt,127.149641
demandMatrix-abilene-zhang-5min-20040307-0555.txt,125.74704
demandMatrix-abilene-zhang-5min-20040307-0600.txt,132.49789900000002
demandMatrix-abilene-zhang-5min-20040307-0605.txt,120.45001600000002
demandMatrix-abilene-zhang-5min-20040307-0610.txt,112.016454
demandMatrix-abilene-zhang-5min-20040307-0615.txt,114.333232
demandMatrix-abilene-zhang-5min-20040307-0620.txt,118.21804099999999
demandMatrix-abilene-zhang-5min-20040307-0625.txt,119.433448
demandMatrix-abilene-zhang-5min-20040307-0630.txt,130.141021
demandMatrix-abilene-zhang-5min-20040307-0635.txt,128.606221
demandMatrix-abilene-zhang-5min-20040307-0640.txt,132.352519
demandMatrix-abilene-zhang-5min-20040307-0645.txt,129.384413
demandMatrix-abilene-zhang-5min-20040307-0650.txt,139.25330399999999
demandMatrix-abilene-zhang-5min-20040307-0655.txt,120.541147
demandMatrix-abilene-zhang-5min-20040307-0700.txt,123.614517
demandMatrix-abilene-zhang-5min-20040307-0705.txt,122.04771799999999
demandMatrix-abilene-zhang-5min-20040307-0710.txt,125.877932
demandMatrix-abilene-zhang-5min-20040307-0715.txt,125.07528099999999
demandMatrix-abilene-zhang-5min-20040307-0720.txt,123.74229000000001
demandMatrix-abilene-zhang-5min-20040307-0725.txt,117.747353
demandMatrix-abilene-zhang-5min-20040307-0730.txt,123.33025699999999
demandMatrix-abilene-zhang-5min-20040307-0735.txt,121.96205800000001
demandMatrix-abilene-zhang-5min-20040307-0740.txt,125.733418
