source,WASHng
demandMatrix-abilene-zhang-5min-20040303-1345.txt,515.5849479999999
demandMatrix-abilene-zhang-5min-20040303-1350.txt,522.6979319999999
demandMatrix-abilene-zhang-5min-20040303-1355.txt,550.55015
demandMatrix-abilene-zhang-5min-20040303-1400.txt,549.4379499999999
demandMatrix-abilene-zhang-5min-20040303-1405.txt,543.949518
demandMatrix-abilene-zhang-5min-20040303-1410.txt,546.279292
demandMatrix-abilene-zhang-5min-20040303-1415.txt,561.169177
demandMatrix-abilene-zhang-5min-20040303-1420.txt,571.297411
demandMatrix-abilene-zhang-5min-20040303-1425.txt,546.204937
demandMatrix-abilene-zhang-5min-20040303-1430.txt,568.9592450000001
demandMatrix-abilene-zhang-5min-20040303-1435.txt,549.519601
demandMatrix-abilene-zhang-5min-20040303-1440.txt,545.627436
demandMatrix-abilene-zhang-5min-20040303-1445.txt,531.7919939999999
demandMatrix-abilene-zhang-5min-20040303-1450.txt,536.0924759999999
demandMatrix-abilene-zhang-5min-20040303-1455.txt,560.1917819999999
demandMatrix-abilene-zhang-5min-20040303-1500.txt,572.577192
demandMatrix-abilene-zhang-5min-20040303-1505.txt,608.9807309999999
demandMatrix-abilene-zhang-5min-20040303-1510.txt,645.153305
demandMatrix-abilene-zhang-5min-20040303-1515.txt,665.9232700000001
demandMatrix-abilene-zhang-5min-20040303-1520.txt,701.6401229999999
demandMatrix-abilene-zhang-5min-20040303-1525.txt,676.7395870000001
demandMatrix-abilene-zhang-5min-20040303-1530.txt,650.913245
demandMatrix-abilene-zhang-5min-20040303-1535.txt,661.192171
demandMatrix-abilene-zhang-5min-20040303-1540.txt,667.719789
demandMatrix-abilene-zhang-5min-20040303-1545.txt,671.508163
demandMatrix-abilene-zhang-5min-20040303-1550.txt,674.059447
demandMatrix-abilene-zhang-5min-20040303-1555.txt,651.021588
demandMatrix-abilene-zhang-5min-20040303-1600.txt,700.346814
demandMatrix-abilene-zhang-5min-20040303-1605.txt,767.1676959999999
demandMatrix-abilene-zhang-5min-20040303-1610.txt,750.433916
demandMatrix-abilene-zhang-5min-20040303-1615.txt,789.843935
demandMatrix-abilene-zhang-5min-20040303-1620.txt,801.95315
demandMatrix-abilene-zhang-5min-20040303-1625.txt,770.9129519999999
demandMatrix-abilene-zhang-5min-20040303-1630.txt,802.9807779999999
demandMatrix-abilene-zhang-5min-20040303-1635.txt,861.8940809999998
demandMatrix-abilene-zhang-5min-20040303-1640.txt,812.8919730000001
demandMatrix-abilene-zhang-5min-20040303-1645.txt,764.087565
demandMatrix-abilene-zhang-5min-20040303-1650.txt,795.266411
demandMatrix-abilene-zhang-5min-20040303-1655.txt,788.436762
demandMatrix-abilene-zhang-5min-20040303-1700.txt,702.8588899999999
demandMatrix-abilene-zhang-5min-20040303-1705.txt,823.851772
demandMatrix-abilene-zhang-5min-20040303-1710.txt,805.0522239999999
demandMatrix-abilene-zhang-5min-20040303-1715.txt,852.0769539999999
demandMatrix-abilene-zhang-5min-20040303-1720.txt,805.841488
demandMatrix-abilene-zhang-5min-20040303-1725.txt,780.718445
demandMatrix-abilene-zhang-5min-20040303-1730.txt,822.146204
demandMatrix-abilene-zhang-5min-20040303-1735.txt,808.497635
demandMatrix-abilene-zhang-5min-20040303-1740.txt,825.715617
demandMatrix-abilene-zhang-5min-20040303-1745.txt,734.2816599999999
demandMatrix-abilene-zhang-5min-20040303-1750.txt,774.423359
demandMatrix-abilene-zhang-5min-20040303-1755.txt,769.429944
demandMatrix-abilene-zhang-5min-20040303-1800.txt,771.153152
demandMatrix-abilene-zhang-5min-20040303-1805.txt,780.2041569999999
demandMatrix-abilene-zhang-5min-20040303-1810.txt,809.966587
demandMatrix-abilene-zhang-5min-20040303-1815.txt,775.787885
demandMatrix-abilene-zhang-5min-20040303-1820.txt,770.872934
demandMatrix-abilene-zhang-5min-20040303-1825.txt,747.509582
demandMatrix-abilene-zhang-5min-20040303-1830.txt,774.299514
demandMatrix-abilene-zhang-5min-20040303-1835.txt,765.630244
demandMatrix-abilene-zhang-5min-20040303-1840.txt,791.0498660000001
demandMatrix-abilene-zhang-5min-20040303-1845.txt,814.568514
demandMatrix-abilene-zhang-5min-20040303-1850.txt,825.428993
demandMatrix-abilene-zhang-5min-20040303-1855.txt,855.885627
demandMatrix-abilene-zhang-5min-20040303-1900.txt,760.765437
demandMatrix-abilene-zhang-5min-20040303-1905.txt,808.1356549999999
demandMatrix-abilene-zhang-5min-20040303-1910.txt,839.880372
demandMatrix-abilene-zhang-5min-20040303-1915.txt,839.5290640000001
demandMatrix-abilene-zhang-5min-20040303-1920.txt,843.7496020000001
demandMatrix-abilene-zhang-5min-20040303-1925.txt,887.009251
demandMatrix-abilene-zhang-5min-20040303-1930.txt,892.716714
demandMatrix-abilene-zhang-5min-20040303-1935.txt,914.0407459999998
demandMatrix-abilene-zhang-5min-20040303-1940.txt,902.5132799999999
demandMatrix-abilene-zhang-5min-20040303-1945.txt,885.454682
demandMatrix-abilene-zhang-5min-20040303-1950.txt,929.7794729999999
demandMatrix-abilene-zhang-5min-20040303-1955.txt,841.2172079999999
demandMatrix-abilene-zhang-5min-20040303-2000.txt,795.803987
demandMatrix-abilene-zhang-5min-20040303-2005.txt,831.9880050000002
demandMatrix-abilene-zhang-5min-20040303-2010.txt,789.339179
demandMatrix-abilene-zhang-5min-20040303-2015.txt,770.309728
demandMatrix-abilene-zhang-5min-20040303-2020.txt,807.4690340000001
demandMatrix-abilene-zhang-5min-20040303-2025.txt,780.3432860000001
demandMatrix-abilene-zhang-5min-20040303-2030.txt,816.590643
demandMatrix-abilene-zhang-5min-20040303-2035.txt,828.0045509999999
demandMatrix-abilene-zhang-5min-20040303-2040.txt,798.399762
demandMatrix-abilene-zhang-5min-20040303-2045.txt,760.5420210000001
demandMatrix-abilene-zhang-5min-20040303-2050.txt,799.02024
demandMatrix-abilene-zhang-5min-20040303-2055.txt,807.885626
demandMatrix-abilene-zhang-5min-20040303-2100.txt,806.543426
demandMatrix-abilene-zhang-5min-20040303-2105.txt,863.243764
demandMatrix-abilene-zhang-5min-20040303-2110.txt,937.8073329999999
demandMatrix-abilene-zhang-5min-20040303-2115.txt,861.1075179999998
demandMatrix-abilene-zhang-5min-20040303-2120.txt,799.560611
demandMatrix-abilene-zhang-5min-20040303-2125.txt,788.514969
demandMatrix-abilene-zhang-5min-20040303-2130.txt,849.105076
demandMatrix-abilene-zhang-5min-20040303-2135.txt,821.121839
demandMatrix-abilene-zhang-5min-20040303-2140.txt,898.851378
demandMatrix-abilene-zhang-5min-20040303-2145.txt,904.572283
demandMatrix-abilene-zhang-5min-20040303-2150.txt,922.832129
demandMatrix-abilene-zhang-5min-20040303-2155.txt,914.223565
demandMatrix-abilene-zhang-5min-20040303-2200.txt,907.799904
demandMatrix-abilene-zhang-5min-20040303-2205.txt,937.140129
demandMatrix-abilene-zhang-5min-20040303-2210.txt,983.474223
demandMatrix-abilene-zhang-5min-20040303-2215.txt,858.58282
demandMatrix-abilene-zhang-5min-20040303-2220.txt,896.525841
demandMatrix-abilene-zhang-5min-20040303-2225.txt,860.5592970000001
demandMatrix-abilene-zhang-5min-20040303-2230.txt,852.7054690000001
demandMatrix-abilene-zhang-5min-20040303-2235.txt,916.5067570000001
demandMatrix-abilene-zhang-5min-20040303-2240.txt,877.519857
demandMatrix-abilene-zhang-5min-20040303-2245.txt,912.796407
demandMatrix-abilene-zhang-5min-20040303-2250.txt,973.883456
demandMatrix-abilene-zhang-5min-20040303-2255.txt,930.9081470000001
demandMatrix-abilene-zhang-5min-20040303-2300.txt,886.7001650000001
demandMatrix-abilene-zhang-5min-20040303-2305.txt,930.6684399999999
demandMatrix-abilene-zhang-5min-20040303-2310.txt,873.643049
demandMatrix-abilene-zhang-5min-20040303-2315.txt,876.990773
demandMatrix-abilene-zhang-5min-20040303-2320.txt,870.5145620000001
demandMatrix-abilene-zhang-5min-20040303-2325.txt,870.2793680000001
demandMatrix-abilene-zhang-5min-20040303-2330.txt,860.7968030000001
demandMatrix-abilene-zhang-5min-20040303-2335.txt,884.3971409999999
demandMatrix-abilene-zhang-5min-20040303-2340.txt,874.4465329999998
demandMatrix-abilene-zhang-5min-20040303-2345.txt,790.45019
demandMatrix-abilene-zhang-5min-20040303-2350.txt,797.290193
demandMatrix-abilene-zhang-5min-20040303-2355.txt,817.128041
demandMatrix-abilene-zhang-5min-20040304-0000.txt,845.7689890000001
demandMatrix-abilene-zhang-5min-20040304-0005.txt,864.0567469999999
demandMatrix-abilene-zhang-5min-20040304-0010.txt,899.9039180000001
demandMatrix-abilene-zhang-5min-20040304-0015.txt,926.3682990000001
demandMatrix-abilene-zhang-5min-20040304-0020.txt,882.008118
demandMatrix-abilene-zhang-5min-20040304-0025.txt,822.1995779999999
demandMatrix-abilene-zhang-5min-20040304-0030.txt,850.843879
demandMatrix-abilene-zhang-5min-20040304-0035.txt,851.479966
demandMatrix-abilene-zhang-5min-20040304-0040.txt,842.5485739999999
demandMatrix-abilene-zhang-5min-20040304-0045.txt,840.118015
demandMatrix-abilene-zhang-5min-20040304-0050.txt,822.6782270000001
demandMatrix-abilene-zhang-5min-20040304-0055.txt,778.26936
demandMatrix-abilene-zhang-5min-20040304-0100.txt,785.7108100000002
demandMatrix-abilene-zhang-5min-20040304-0105.txt,872.7299820000001
demandMatrix-abilene-zhang-5min-20040304-0110.txt,881.866694
demandMatrix-abilene-zhang-5min-20040304-0115.txt,836.323153
demandMatrix-abilene-zhang-5min-20040304-0120.txt,820.7360520000002
demandMatrix-abilene-zhang-5min-20040304-0125.txt,807.2809229999999
demandMatrix-abilene-zhang-5min-20040304-0130.txt,774.039507
demandMatrix-abilene-zhang-5min-20040304-0135.txt,829.236525
demandMatrix-abilene-zhang-5min-20040304-0140.txt,836.830794
demandMatrix-abilene-zhang-5min-20040304-0145.txt,796.549978
demandMatrix-abilene-zhang-5min-20040304-0150.txt,794.5216439999999
demandMatrix-abilene-zhang-5min-20040304-0155.txt,813.0407569999999
demandMatrix-abilene-zhang-5min-20040304-0200.txt,839.247402
demandMatrix-abilene-zhang-5min-20040304-0205.txt,914.1755170000001
demandMatrix-abilene-zhang-5min-20040304-0210.txt,874.165146
demandMatrix-abilene-zhang-5min-20040304-0215.txt,854.5621760000001
demandMatrix-abilene-zhang-5min-20040304-0220.txt,881.9240519999998
demandMatrix-abilene-zhang-5min-20040304-0225.txt,806.546988
demandMatrix-abilene-zhang-5min-20040304-0230.txt,791.889598
demandMatrix-abilene-zhang-5min-20040304-0235.txt,817.07796
demandMatrix-abilene-zhang-5min-20040304-0240.txt,764.8686859999999
demandMatrix-abilene-zhang-5min-20040304-0245.txt,777.400985
demandMatrix-abilene-zhang-5min-20040304-0250.txt,771.165645
demandMatrix-abilene-zhang-5min-20040304-0255.txt,755.475661
demandMatrix-abilene-zhang-5min-20040304-0300.txt,787.2331300000001
demandMatrix-abilene-zhang-5min-20040304-0305.txt,767.9134469999999
demandMatrix-abilene-zhang-5min-20040304-0310.txt,807.431082
demandMatrix-abilene-zhang-5min-20040304-0315.txt,822.54105
demandMatrix-abilene-zhang-5min-20040304-0320.txt,821.827149
demandMatrix-abilene-zhang-5min-20040304-0325.txt,819.40572
demandMatrix-abilene-zhang-5min-20040304-0330.txt,778.0132360000001
demandMatrix-abilene-zhang-5min-20040304-0335.txt,784.9381850000001
demandMatrix-abilene-zhang-5min-20040304-0340.txt,757.004266
demandMatrix-abilene-zhang-5min-20040304-0345.txt,753.2889559999999
demandMatrix-abilene-zhang-5min-20040304-0350.txt,759.02133
demandMatrix-abilene-zhang-5min-20040304-0355.txt,785.413144
demandMatrix-abilene-zhang-5min-20040304-0400.txt,820.2760940000001
demandMatrix-abilene-zhang-5min-20040304-0405.txt,889.9419780000001
demandMatrix-abilene-zhang-5min-20040304-0410.txt,871.3924669999999
demandMatrix-abilene-zhang-5min-20040304-0415.txt,781.549716
demandMatrix-abilene-zhang-5min-20040304-0420.txt,778.218687
demandMatrix-abilene-zhang-5min-20040304-0425.txt,760.2863059999999
demandMatrix-abilene-zhang-5min-20040304-0430.txt,776.2647650000001
demandMatrix-abilene-zhang-5min-20040304-0435.txt,807.131181
demandMatrix-abilene-zhang-5min-20040304-0440.txt,810.174883
demandMatrix-abilene-zhang-5min-20040304-0445.txt,799.982022
demandMatrix-abilene-zhang-5min-20040304-0450.txt,810.472451
demandMatrix-abilene-zhang-5min-20040304-0455.txt,819.0744690000001
demandMatrix-abilene-zhang-5min-20040304-0500.txt,805.9681909999999
demandMatrix-abilene-zhang-5min-20040304-0505.txt,808.928629
demandMatrix-abilene-zhang-5min-20040304-0510.txt,827.6415920000001
demandMatrix-abilene-zhang-5min-20040304-0515.txt,804.2979130000001
demandMatrix-abilene-zhang-5min-20040304-0520.txt,766.08179
demandMatrix-abilene-zhang-5min-20040304-0525.txt,740.954782
demandMatrix-abilene-zhang-5min-20040304-0530.txt,828.717219
demandMatrix-abilene-zhang-5min-20040304-0535.txt,815.3218860000002
demandMatrix-abilene-zhang-5min-20040304-0540.txt,842.6852650000001
demandMatrix-abilene-zhang-5min-20040304-0545.txt,890.592567
demandMatrix-abilene-zhang-5min-20040304-0550.txt,880.023728
demandMatrix-abilene-zhang-5min-20040304-0555.txt,794.008423
demandMatrix-abilene-zhang-5min-20040304-0600.txt,723.6478979999999
demandMatrix-abilene-zhang-5min-20040304-0605.txt,722.752333
demandMatrix-abilene-zhang-5min-20040304-0610.txt,730.5495860000001
demandMatrix-abilene-zhang-5min-20040304-0615.txt,708.81182
demandMatrix-abilene-zhang-5min-20040304-0620.txt,675.9464360000001
demandMatrix-abilene-zhang-5min-20040304-0625.txt,690.8949549999999
demandMatrix-abilene-zhang-5min-20040304-0630.txt,693.306106
demandMatrix-abilene-zhang-5min-20040304-0635.txt,777.206295
demandMatrix-abilene-zhang-5min-20040304-0640.txt,765.179946
demandMatrix-abilene-zhang-5min-20040304-0645.txt,718.206149
demandMatrix-abilene-zhang-5min-20040304-0650.txt,741.786903
demandMatrix-abilene-zhang-5min-20040304-0655.txt,705.263573
demandMatrix-abilene-zhang-5min-20040304-0700.txt,711.1349739999999
demandMatrix-abilene-zhang-5min-20040304-0705.txt,693.771835
demandMatrix-abilene-zhang-5min-20040304-0710.txt,687.939773
demandMatrix-abilene-zhang-5min-20040304-0715.txt,660.7701380000001
demandMatrix-abilene-zhang-5min-20040304-0720.txt,661.179599
demandMatrix-abilene-zhang-5min-20040304-0725.txt,662.5138479999999
demandMatrix-abilene-zhang-5min-20040304-0730.txt,662.1275549999999
demandMatrix-abilene-zhang-5min-20040304-0735.txt,707.8866849999999
demandMatrix-abilene-zhang-5min-20040304-0740.txt,665.848884
demandMatrix-abilene-zhang-5min-20040304-0745.txt,632.4712320000001
demandMatrix-abilene-zhang-5min-20040304-0750.txt,690.6245339999999
demandMatrix-abilene-zhang-5min-20040304-0755.txt,741.46261
demandMatrix-abilene-zhang-5min-20040304-0800.txt,738.3039679999999
demandMatrix-abilene-zhang-5min-20040304-0805.txt,762.254809
demandMatrix-abilene-zhang-5min-20040304-0810.txt,699.8946790000001
demandMatrix-abilene-zhang-5min-20040304-0815.txt,586.4648759999999
demandMatrix-abilene-zhang-5min-20040304-0820.txt,639.9317679999999
demandMatrix-abilene-zhang-5min-20040304-0825.txt,633.234537
demandMatrix-abilene-zhang-5min-20040304-0830.txt,650.3027829999999
demandMatrix-abilene-zhang-5min-20040304-0835.txt,687.1497330000001
demandMatrix-abilene-zhang-5min-20040304-0840.txt,663.720443
demandMatrix-abilene-zhang-5min-20040304-0845.txt,649.183563
demandMatrix-abilene-zhang-5min-20040304-0850.txt,628.4642590000001
demandMatrix-abilene-zhang-5min-20040304-0855.txt,620.669313
demandMatrix-abilene-zhang-5min-20040304-0900.txt,633.464074
demandMatrix-abilene-zhang-5min-20040304-0905.txt,681.0912539999999
demandMatrix-abilene-zhang-5min-20040304-0910.txt,697.381429
demandMatrix-abilene-zhang-5min-20040304-0915.txt,641.2305329999999
demandMatrix-abilene-zhang-5min-20040304-0920.txt,654.8901389999999
demandMatrix-abilene-zhang-5min-20040304-0925.txt,643.118681
demandMatrix-abilene-zhang-5min-20040304-0930.txt,667.4899949999999
demandMatrix-abilene-zhang-5min-20040304-0935.txt,625.417444
demandMatrix-abilene-zhang-5min-20040304-0940.txt,609.2809110000001
demandMatrix-abilene-zhang-5min-20040304-0945.txt,642.8166370000001
demandMatrix-abilene-zhang-5min-20040304-0950.txt,647.969912
demandMatrix-abilene-zhang-5min-20040304-0955.txt,617.2188769999999
demandMatrix-abilene-zhang-5min-20040304-1000.txt,622.9873259999999
demandMatrix-abilene-zhang-5min-20040304-1005.txt,641.497424
demandMatrix-abilene-zhang-5min-20040304-1010.txt,669.342306
demandMatrix-abilene-zhang-5min-20040304-1015.txt,664.961816
demandMatrix-abilene-zhang-5min-20040304-1020.txt,709.067504
demandMatrix-abilene-zhang-5min-20040304-1025.txt,761.097906
demandMatrix-abilene-zhang-5min-20040304-1030.txt,782.960629
demandMatrix-abilene-zhang-5min-20040304-1035.txt,800.397111
demandMatrix-abilene-zhang-5min-20040304-1040.txt,761.8152580000001
demandMatrix-abilene-zhang-5min-20040304-1045.txt,765.451899
demandMatrix-abilene-zhang-5min-20040304-1050.txt,663.5649360000001
demandMatrix-abilene-zhang-5min-20040304-1055.txt,651.141696
demandMatrix-abilene-zhang-5min-20040304-1100.txt,669.538413
demandMatrix-abilene-zhang-5min-20040304-1105.txt,707.9817110000001
demandMatrix-abilene-zhang-5min-20040304-1110.txt,703.2904320000001
demandMatrix-abilene-zhang-5min-20040304-1115.txt,655.4103709999999
demandMatrix-abilene-zhang-5min-20040304-1120.txt,671.1072029999999
demandMatrix-abilene-zhang-5min-20040304-1125.txt,638.170327
demandMatrix-abilene-zhang-5min-20040304-1130.txt,677.033221
demandMatrix-abilene-zhang-5min-20040304-1135.txt,646.922874
demandMatrix-abilene-zhang-5min-20040304-1140.txt,689.607526
demandMatrix-abilene-zhang-5min-20040304-1145.txt,692.2116759999999
demandMatrix-abilene-zhang-5min-20040304-1150.txt,641.531745
demandMatrix-abilene-zhang-5min-20040304-1155.txt,620.890271
demandMatrix-abilene-zhang-5min-20040304-1200.txt,627.028991
demandMatrix-abilene-zhang-5min-20040304-1205.txt,707.262395
demandMatrix-abilene-zhang-5min-20040304-1210.txt,670.436607
demandMatrix-abilene-zhang-5min-20040304-1215.txt,651.224497
demandMatrix-abilene-zhang-5min-20040304-1220.txt,643.37272
demandMatrix-abilene-zhang-5min-20040304-1225.txt,623.9392770000001
demandMatrix-abilene-zhang-5min-20040304-1230.txt,591.755124
demandMatrix-abilene-zhang-5min-20040304-1235.txt,603.0599350000001
demandMatrix-abilene-zhang-5min-20040304-1240.txt,665.194791
demandMatrix-abilene-zhang-5min-20040304-1245.txt,679.638864
demandMatrix-abilene-zhang-5min-20040304-1250.txt,706.218333
demandMatrix-abilene-zhang-5min-20040304-1255.txt,659.432961
demandMatrix-abilene-zhang-5min-20040304-1300.txt,625.5410190000001
demandMatrix-abilene-zhang-5min-20040304-1305.txt,642.191768
demandMatrix-abilene-zhang-5min-20040304-1310.txt,659.238178
demandMatrix-abilene-zhang-5min-20040304-1315.txt,653.064943
demandMatrix-abilene-zhang-5min-20040304-1320.txt,679.4151780000001
demandMatrix-abilene-zhang-5min-20040304-1325.txt,701.0568669999999
demandMatrix-abilene-zhang-5min-20040304-1330.txt,645.903604
demandMatrix-abilene-zhang-5min-20040304-1335.txt,674.4888540000002
demandMatrix-abilene-zhang-5min-20040304-1340.txt,682.6928690000001
demandMatrix-abilene-zhang-5min-20040304-1345.txt,681.034003
demandMatrix-abilene-zhang-5min-20040304-1350.txt,666.327242
demandMatrix-abilene-zhang-5min-20040304-1355.txt,643.004233
demandMatrix-abilene-zhang-5min-20040304-1400.txt,629.215282
demandMatrix-abilene-zhang-5min-20040304-1405.txt,643.9004749999998
demandMatrix-abilene-zhang-5min-20040304-1410.txt,679.9477529999999
demandMatrix-abilene-zhang-5min-20040304-1415.txt,722.689262
demandMatrix-abilene-zhang-5min-20040304-1420.txt,752.0330179999999
demandMatrix-abilene-zhang-5min-20040304-1425.txt,688.5804270000001
demandMatrix-abilene-zhang-5min-20040304-1430.txt,710.89988
demandMatrix-abilene-zhang-5min-20040304-1435.txt,682.1104339999999
demandMatrix-abilene-zhang-5min-20040304-1440.txt,732.078008
demandMatrix-abilene-zhang-5min-20040304-1445.txt,723.0279310000001
demandMatrix-abilene-zhang-5min-20040304-1450.txt,790.1431630000001
demandMatrix-abilene-zhang-5min-20040304-1455.txt,841.126048
demandMatrix-abilene-zhang-5min-20040304-1500.txt,845.509155
demandMatrix-abilene-zhang-5min-20040304-1505.txt,874.89336
demandMatrix-abilene-zhang-5min-20040304-1510.txt,870.254038
demandMatrix-abilene-zhang-5min-20040304-1515.txt,758.882801
demandMatrix-abilene-zhang-5min-20040304-1520.txt,768.097226
demandMatrix-abilene-zhang-5min-20040304-1525.txt,684.813909
demandMatrix-abilene-zhang-5min-20040304-1530.txt,717.404126
demandMatrix-abilene-zhang-5min-20040304-1535.txt,721.4115129999998
demandMatrix-abilene-zhang-5min-20040304-1540.txt,797.3366530000001
demandMatrix-abilene-zhang-5min-20040304-1545.txt,785.272421
demandMatrix-abilene-zhang-5min-20040304-1550.txt,847.7715250000001
demandMatrix-abilene-zhang-5min-20040304-1555.txt,875.933954
demandMatrix-abilene-zhang-5min-20040304-1600.txt,822.7813209999999
demandMatrix-abilene-zhang-5min-20040304-1605.txt,816.748537
demandMatrix-abilene-zhang-5min-20040304-1610.txt,815.0985659999999
demandMatrix-abilene-zhang-5min-20040304-1615.txt,869.1434550000001
demandMatrix-abilene-zhang-5min-20040304-1620.txt,847.0016790000001
demandMatrix-abilene-zhang-5min-20040304-1625.txt,790.117932
demandMatrix-abilene-zhang-5min-20040304-1630.txt,828.6238900000001
demandMatrix-abilene-zhang-5min-20040304-1635.txt,870.3946339999999
demandMatrix-abilene-zhang-5min-20040304-1640.txt,813.3787040000001
demandMatrix-abilene-zhang-5min-20040304-1645.txt,850.721113
demandMatrix-abilene-zhang-5min-20040304-1650.txt,845.9443369999999
demandMatrix-abilene-zhang-5min-20040304-1655.txt,864.2469809999999
demandMatrix-abilene-zhang-5min-20040304-1700.txt,865.3420809999999
demandMatrix-abilene-zhang-5min-20040304-1705.txt,879.503863
demandMatrix-abilene-zhang-5min-20040304-1710.txt,889.4921250000001
demandMatrix-abilene-zhang-5min-20040304-1715.txt,930.0551740000001
demandMatrix-abilene-zhang-5min-20040304-1720.txt,871.010379
demandMatrix-abilene-zhang-5min-20040304-1725.txt,841.2913840000001
demandMatrix-abilene-zhang-5min-20040304-1730.txt,805.01977
demandMatrix-abilene-zhang-5min-20040304-1735.txt,811.148718
demandMatrix-abilene-zhang-5min-20040304-1740.txt,844.8235179999999
demandMatrix-abilene-zhang-5min-20040304-1745.txt,814.114247
demandMatrix-abilene-zhang-5min-20040304-1750.txt,790.843469
demandMatrix-abilene-zhang-5min-20040304-1755.txt,850.100361
demandMatrix-abilene-zhang-5min-20040304-1800.txt,946.743059
demandMatrix-abilene-zhang-5min-20040304-1805.txt,960.282311
demandMatrix-abilene-zhang-5min-20040304-1810.txt,878.749674
demandMatrix-abilene-zhang-5min-20040304-1815.txt,850.9007639999999
demandMatrix-abilene-zhang-5min-20040304-1820.txt,839.1922030000001
demandMatrix-abilene-zhang-5min-20040304-1825.txt,855.4402540000001
demandMatrix-abilene-zhang-5min-20040304-1830.txt,865.736043
demandMatrix-abilene-zhang-5min-20040304-1835.txt,896.813365
demandMatrix-abilene-zhang-5min-20040304-1840.txt,897.5691390000001
demandMatrix-abilene-zhang-5min-20040304-1845.txt,865.645748
demandMatrix-abilene-zhang-5min-20040304-1850.txt,907.403148
demandMatrix-abilene-zhang-5min-20040304-1855.txt,932.4456029999999
demandMatrix-abilene-zhang-5min-20040304-1900.txt,902.9713479999999
demandMatrix-abilene-zhang-5min-20040304-1905.txt,862.6444879999999
demandMatrix-abilene-zhang-5min-20040304-1910.txt,866.696313
demandMatrix-abilene-zhang-5min-20040304-1915.txt,911.432549
demandMatrix-abilene-zhang-5min-20040304-1920.txt,943.779096
demandMatrix-abilene-zhang-5min-20040304-1925.txt,974.172539
demandMatrix-abilene-zhang-5min-20040304-1930.txt,929.5529769999999
demandMatrix-abilene-zhang-5min-20040304-1935.txt,975.4442999999999
demandMatrix-abilene-zhang-5min-20040304-1940.txt,994.9970579999999
demandMatrix-abilene-zhang-5min-20040304-1945.txt,1005.7505169999998
demandMatrix-abilene-zhang-5min-20040304-1950.txt,978.2317659999999
demandMatrix-abilene-zhang-5min-20040304-1955.txt,965.845894
demandMatrix-abilene-zhang-5min-20040304-2000.txt,1020.6182139999999
demandMatrix-abilene-zhang-5min-20040304-2005.txt,1047.1526439999998
demandMatrix-abilene-zhang-5min-20040304-2010.txt,1024.490292
demandMatrix-abilene-zhang-5min-20040304-2015.txt,1018.924965
demandMatrix-abilene-zhang-5min-20040304-2020.txt,994.750193
demandMatrix-abilene-zhang-5min-20040304-2025.txt,990.4551609999999
demandMatrix-abilene-zhang-5min-20040304-2030.txt,910.3814390000001
demandMatrix-abilene-zhang-5min-20040304-2035.txt,945.723676
demandMatrix-abilene-zhang-5min-20040304-2040.txt,905.46529
demandMatrix-abilene-zhang-5min-20040304-2045.txt,892.9514290000001
demandMatrix-abilene-zhang-5min-20040304-2050.txt,935.4974669999999
demandMatrix-abilene-zhang-5min-20040304-2055.txt,928.153116
demandMatrix-abilene-zhang-5min-20040304-2100.txt,825.883885
demandMatrix-abilene-zhang-5min-20040304-2105.txt,854.460685
demandMatrix-abilene-zhang-5min-20040304-2110.txt,873.5873730000001
demandMatrix-abilene-zhang-5min-20040304-2115.txt,875.883744
demandMatrix-abilene-zhang-5min-20040304-2120.txt,841.7684360000001
demandMatrix-abilene-zhang-5min-20040304-2125.txt,887.8154619999999
demandMatrix-abilene-zhang-5min-20040304-2130.txt,918.03216
demandMatrix-abilene-zhang-5min-20040304-2135.txt,961.2642579999999
demandMatrix-abilene-zhang-5min-20040304-2140.txt,869.916446
demandMatrix-abilene-zhang-5min-20040304-2145.txt,851.6302329999999
demandMatrix-abilene-zhang-5min-20040304-2150.txt,845.243896
demandMatrix-abilene-zhang-5min-20040304-2155.txt,799.1865169999999
demandMatrix-abilene-zhang-5min-20040304-2200.txt,764.423489
demandMatrix-abilene-zhang-5min-20040304-2205.txt,791.138754
demandMatrix-abilene-zhang-5min-20040304-2210.txt,783.9169899999999
demandMatrix-abilene-zhang-5min-20040304-2215.txt,858.552215
demandMatrix-abilene-zhang-5min-20040304-2220.txt,858.068847
demandMatrix-abilene-zhang-5min-20040304-2225.txt,852.1769979999999
demandMatrix-abilene-zhang-5min-20040304-2230.txt,807.5074149999999
demandMatrix-abilene-zhang-5min-20040304-2235.txt,816.108009
demandMatrix-abilene-zhang-5min-20040304-2240.txt,845.629995
demandMatrix-abilene-zhang-5min-20040304-2245.txt,846.7724
demandMatrix-abilene-zhang-5min-20040304-2250.txt,788.2269359999999
demandMatrix-abilene-zhang-5min-20040304-2255.txt,843.399048
demandMatrix-abilene-zhang-5min-20040304-2300.txt,833.5655899999999
demandMatrix-abilene-zhang-5min-20040304-2305.txt,799.915388
demandMatrix-abilene-zhang-5min-20040304-2310.txt,816.358724
demandMatrix-abilene-zhang-5min-20040304-2315.txt,830.8757880000001
demandMatrix-abilene-zhang-5min-20040304-2320.txt,804.8428960000001
demandMatrix-abilene-zhang-5min-20040304-2325.txt,761.3500540000001
demandMatrix-abilene-zhang-5min-20040304-2330.txt,746.3768660000001
demandMatrix-abilene-zhang-5min-20040304-2335.txt,743.033755
